"Correlation_Level","Correlation_Value","Sample_Size","Simulation","MeLSI_F","MeLSI_p","MeLSI_significant","Precision_5","Precision_10","Precision_20","Recall_5","Recall_10","Recall_20","Mean_Rank","AUC_ROC","Euclidean_F","Euclidean_p","Euclidean_significant","BrayCurtis_F","BrayCurtis_p","BrayCurtis_significant","Jaccard_F","Jaccard_p","Jaccard_significant","WeightedUniFrac_F","WeightedUniFrac_p","WeightedUniFrac_significant","UnweightedUniFrac_F","UnweightedUniFrac_p","UnweightedUniFrac_significant","Best_Traditional","Best_Traditional_F"
"High",0.8,100,7,1.36173186670804,0.298507462686567,FALSE,0.8,0.6,0.4,0.4,0.6,0.8,17.1,0.910769230769231,1.10573984187637,0.162,FALSE,1.69345565759109,0.001,TRUE,0.765562058269328,0.928,FALSE,1.12977126482699,0.273,FALSE,0.770320126998274,0.881,FALSE,"BrayCurtis",1.69345565759109
"High",0.8,100,8,1.49430623387411,0.0646766169154229,FALSE,0.4,0.3,0.35,0.2,0.3,0.7,25.3,0.847692307692308,1.23430766428368,0.018,TRUE,1.38354492058024,0.004,TRUE,1.24699186538026,0.079,FALSE,0.984683330134647,0.436,FALSE,1.38149815287532,0.05,FALSE,"BrayCurtis",1.38354492058024
"High",0.8,100,9,1.62824392302231,0.00995024875621891,TRUE,0.8,0.5,0.35,0.4,0.5,0.7,23.3,0.863076923076923,1.37539115612401,0.002,TRUE,1.60673204281297,0.001,TRUE,1.04906898680675,0.395,FALSE,1.63543953883095,0.043,TRUE,1.10243448798469,0.319,FALSE,"WeightedUniFrac",1.63543953883095
"None",0,100,16,1.54620310151534,0.0597014925373134,FALSE,0.4,0.3,0.3,0.2,0.3,0.6,36.1,0.764615384615385,1.20105499153234,0.03,TRUE,1.54063816480901,0.001,TRUE,1.19078285684986,0.138,FALSE,1.16329499426709,0.216,FALSE,1.18465216956631,0.175,FALSE,"BrayCurtis",1.54063816480901
"High",0.8,100,40,1.77704955056405,0.00497512437810945,TRUE,0.6,0.4,0.25,0.3,0.4,0.5,47.7,0.675384615384615,1.48593336528769,0.001,TRUE,1.98207216634548,0.001,TRUE,1.09404881883646,0.297,FALSE,1.71110710423439,0.024,TRUE,0.999965332244756,0.455,FALSE,"BrayCurtis",1.98207216634548
"High",0.8,100,11,1.60538340709548,0.0199004975124378,TRUE,0.6,0.3,0.25,0.3,0.3,0.5,41.4444444444444,0.721798134011874,1.2789787608979,0.007,TRUE,1.3618314036802,0.006,TRUE,1.06333406619308,0.373,FALSE,1.26116321737902,0.188,FALSE,1.0327446011897,0.437,FALSE,"BrayCurtis",1.3618314036802
"High",0.8,100,12,1.65061799780685,0.0248756218905473,TRUE,0.6,0.4,0.25,0.3,0.4,0.5,38.5,0.746153846153846,1.39439691435371,0.001,TRUE,1.69569398043158,0.001,TRUE,0.932261704798101,0.63,FALSE,1.20292648598787,0.219,FALSE,0.780336671913251,0.85,FALSE,"BrayCurtis",1.69569398043158
"High",0.8,100,13,1.58827727993901,0.0199004975124378,TRUE,0.4,0.3,0.2,0.2,0.3,0.4,28.7777777777778,0.818490245971162,1.24638739934385,0.019,TRUE,1.4563080938657,0.001,TRUE,1.05477515215039,0.378,FALSE,1.26148953023978,0.186,FALSE,1.1205516478133,0.287,FALSE,"BrayCurtis",1.4563080938657
"High",0.8,100,41,1.41384183710946,0.218905472636816,FALSE,1,0.5,0.25,0.5,0.5,0.5,38.3333333333333,0.745547073791349,1.1387554474416,0.111,FALSE,1.51816579868992,0.001,TRUE,0.970649509842682,0.56,FALSE,1.30479695379793,0.135,FALSE,1.01260326954232,0.431,FALSE,"BrayCurtis",1.51816579868992
"High",0.8,100,15,1.67526252424914,0.0199004975124378,TRUE,0.6,0.3,0.15,0.3,0.3,0.3,38.3,0.747692307692308,1.34915810650521,0.002,TRUE,1.74967847441665,0.001,TRUE,0.949418290712669,0.587,FALSE,1.34342044321389,0.146,FALSE,0.929261070300579,0.618,FALSE,"BrayCurtis",1.74967847441665
"High",0.8,100,16,1.36366747469261,0.283582089552239,FALSE,0.4,0.4,0.25,0.2,0.4,0.5,30.2222222222222,0.80746395250212,1.08559683066975,0.203,FALSE,1.19860551977932,0.056,FALSE,1.01150432510764,0.426,FALSE,1.3579171008822,0.13,FALSE,0.921321212757525,0.62,FALSE,"WeightedUniFrac",1.3579171008822
"High",0.8,100,17,1.48894556361425,0.0746268656716418,FALSE,0.8,0.6,0.35,0.4,0.6,0.7,28.2,0.825384615384615,1.16590955046006,0.076,FALSE,1.38869199348049,0.009,TRUE,1.04079712331836,0.412,FALSE,1.42454511916367,0.132,FALSE,1.05405156428099,0.376,FALSE,"WeightedUniFrac",1.42454511916367
"High",0.8,100,42,1.70583479272498,0.00497512437810945,TRUE,0.6,0.6,0.4,0.3,0.6,0.8,12.6,0.945384615384615,1.35619950663438,0.001,TRUE,1.54867954308083,0.001,TRUE,1.11714137238481,0.261,FALSE,1.98375049504778,0.01,TRUE,1.05980624807711,0.406,FALSE,"WeightedUniFrac",1.98375049504778
"High",0.8,100,19,1.3470774004034,0.308457711442786,FALSE,0,0.2,0.25,0,0.2,0.5,47.1,0.68,1.01989949378499,0.381,FALSE,1.43001595836692,0.001,TRUE,0.799815830081861,0.881,FALSE,1.48424881776978,0.069,FALSE,0.808526958491725,0.834,FALSE,"WeightedUniFrac",1.48424881776978
"None",0,100,5,1.63952451920263,0.00497512437810945,TRUE,0.6,0.4,0.3,0.3,0.4,0.6,34.5,0.776923076923077,1.2688498048005,0.004,TRUE,1.52843969881124,0.001,TRUE,1.08624576365013,0.296,FALSE,1.47744419127785,0.036,TRUE,1.2313774791282,0.108,FALSE,"BrayCurtis",1.52843969881124
"High",0.8,100,20,1.37387140140504,0.243781094527363,FALSE,0.2,0.3,0.25,0.1,0.3,0.5,30.6,0.806923076923077,1.07847621248102,0.23,FALSE,1.36008131684005,0.005,TRUE,1.07229873804536,0.328,FALSE,1.07830812754215,0.332,FALSE,0.805502181405045,0.79,FALSE,"BrayCurtis",1.36008131684005
"High",0.8,100,21,1.38615521528496,0.26865671641791,FALSE,0.6,0.3,0.2,0.3,0.3,0.4,44.4,0.700769230769231,1.09214022418509,0.195,FALSE,1.34104947987478,0.004,TRUE,0.989482147632276,0.523,FALSE,1.33512261072393,0.117,FALSE,1.05099604740489,0.374,FALSE,"BrayCurtis",1.34104947987478
"High",0.8,100,43,1.5249791845934,0.0597014925373134,FALSE,0.6,0.5,0.4,0.3,0.5,0.8,13.5,0.938461538461538,1.29605394395166,0.004,TRUE,1.44411800685559,0.002,TRUE,1.23881782166936,0.09,FALSE,1.74781519335289,0.038,TRUE,1.15151371426102,0.232,FALSE,"WeightedUniFrac",1.74781519335289
"High",0.8,100,23,1.5122824116111,0.0348258706467662,TRUE,0.6,0.6,0.35,0.3,0.6,0.7,21.9,0.873846153846154,1.29934750808437,0.003,TRUE,1.55313797941683,0.001,TRUE,1.08074353274208,0.324,FALSE,0.982604060013049,0.461,FALSE,1.12184254243206,0.294,FALSE,"BrayCurtis",1.55313797941683
"High",0.8,100,24,1.35315000732032,0.283582089552239,FALSE,0.6,0.4,0.2,0.3,0.4,0.4,30.1,0.810769230769231,1.01188761936641,0.435,FALSE,1.3695688276261,0.006,TRUE,0.788265474989264,0.889,FALSE,1.47535837829269,0.067,FALSE,0.633701824782697,0.958,FALSE,"WeightedUniFrac",1.47535837829269
"High",0.8,100,25,1.47584186547695,0.0945273631840796,FALSE,0.4,0.2,0.15,0.2,0.2,0.3,42,0.717557251908397,1.16255361120388,0.061,FALSE,1.38718462064403,0.002,TRUE,0.94070993307119,0.623,FALSE,0.968401402661538,0.478,FALSE,0.843722576696565,0.769,FALSE,"BrayCurtis",1.38718462064403
"High",0.8,100,44,1.28104090835077,0.557213930348259,FALSE,0.6,0.4,0.3,0.3,0.4,0.6,20.3,0.886153846153846,1.00767165320953,0.432,FALSE,1.32851583287787,0.007,TRUE,0.977792361181174,0.552,FALSE,2.08437028171195,0.009,TRUE,0.890458765660278,0.695,FALSE,"WeightedUniFrac",2.08437028171195
"High",0.8,100,27,1.37382699161937,0.293532338308458,FALSE,0.4,0.3,0.2,0.2,0.3,0.4,21.7777777777778,0.871925360474979,1.13491764928985,0.107,FALSE,1.85429000463062,0.001,TRUE,0.982005899074326,0.522,FALSE,1.15069933808499,0.249,FALSE,1.05439313367067,0.376,FALSE,"BrayCurtis",1.85429000463062
"High",0.8,100,28,1.3799977291417,0.278606965174129,FALSE,1,0.5,0.4,0.5,0.5,0.8,16.6,0.914615384615385,1.13095667615433,0.106,FALSE,1.43970536658846,0.001,TRUE,1.07314674583972,0.362,FALSE,1.07590954265446,0.316,FALSE,0.94887397888611,0.582,FALSE,"BrayCurtis",1.43970536658846
"High",0.8,100,29,1.51142246780687,0.0597014925373134,FALSE,0.2,0.1,0.05,0.1,0.1,0.1,59,0.588461538461538,1.17346584047757,0.055,FALSE,1.27452762337979,0.018,TRUE,1.17208121285582,0.168,FALSE,1.17188470303453,0.258,FALSE,0.992718734781973,0.507,FALSE,"BrayCurtis",1.27452762337979
"None",0,100,18,1.50403456112828,0.0696517412935323,FALSE,0.4,0.3,0.25,0.2,0.3,0.5,19.7,0.890769230769231,1.17225078536082,0.043,TRUE,1.77725922283991,0.001,TRUE,0.933403376642612,0.632,FALSE,1.44257873365861,0.066,FALSE,1.07670060159348,0.365,FALSE,"BrayCurtis",1.77725922283991
"High",0.8,100,45,1.29909735543947,0.417910447761194,FALSE,0.2,0.1,0.05,0.1,0.1,0.1,61.8,0.566923076923077,1.02854941324524,0.398,FALSE,1.27414067645014,0.015,TRUE,1.28534272641598,0.065,FALSE,1.13728437830417,0.261,FALSE,1.39357400753248,0.04,TRUE,"UnweightedUniFrac",1.39357400753248
"High",0.8,100,31,1.6734184732642,0.00497512437810945,TRUE,0.8,0.5,0.3,0.4,0.5,0.6,22.8888888888889,0.863443596268024,1.36464279919848,0.003,TRUE,1.62559908938572,0.001,TRUE,1.13332521358881,0.264,FALSE,1.79031730877786,0.023,TRUE,0.814771085689823,0.807,FALSE,"WeightedUniFrac",1.79031730877786
"High",0.8,100,32,1.302724969958,0.417910447761194,FALSE,0.2,0.2,0.25,0.1,0.2,0.5,40.2,0.733076923076923,1.02647012573632,0.374,FALSE,1.31522545461441,0.007,TRUE,0.788728518551327,0.884,FALSE,1.26474404895084,0.181,FALSE,0.742332045914643,0.895,FALSE,"BrayCurtis",1.31522545461441
"High",0.8,100,33,1.47072957134201,0.0945273631840796,FALSE,0.4,0.2,0.15,0.2,0.2,0.3,52.25,0.638257575757576,1.16210638896662,0.074,FALSE,1.40630897947002,0.002,TRUE,1.05520829872303,0.401,FALSE,1.85984235880031,0.027,TRUE,1.00748642727356,0.466,FALSE,"WeightedUniFrac",1.85984235880031
"High",0.8,100,46,1.71361144823173,0.00497512437810945,TRUE,0.4,0.2,0.15,0.2,0.2,0.3,41.8888888888889,0.718405428329092,1.31239901575203,0.007,TRUE,1.70663101144995,0.001,TRUE,1.06245459898836,0.378,FALSE,1.48051079548858,0.079,FALSE,1.06545340221771,0.352,FALSE,"BrayCurtis",1.70663101144995
"High",0.8,100,35,1.48114128674677,0.0796019900497512,FALSE,0.2,0.2,0.15,0.1,0.2,0.3,37.1428571428571,0.750805585392052,1.17367552828303,0.048,TRUE,1.34149795068452,0.01,TRUE,1.14052268980811,0.207,FALSE,1.20746708463456,0.225,FALSE,1.02671831851924,0.418,FALSE,"BrayCurtis",1.34149795068452
"High",0.8,100,36,1.60605725585488,0.0248756218905473,TRUE,0.4,0.3,0.2,0.2,0.3,0.4,46.2,0.686923076923077,1.3228749696722,0.002,TRUE,1.61808349562599,0.001,TRUE,1.15074082177491,0.204,FALSE,1.3461497161082,0.106,FALSE,1.09413274573658,0.304,FALSE,"BrayCurtis",1.61808349562599
"High",0.8,100,37,1.76195534550306,0.00497512437810945,TRUE,0.4,0.5,0.4,0.2,0.5,0.8,25.9,0.843076923076923,1.39538446944206,0.001,TRUE,1.64440768040286,0.001,TRUE,1.3252829406574,0.044,TRUE,1.48270207193397,0.082,FALSE,1.39308225934506,0.041,TRUE,"BrayCurtis",1.64440768040286
"High",0.8,100,47,1.71404433750422,0.00995024875621891,TRUE,0.4,0.3,0.2,0.2,0.3,0.4,42.8888888888889,0.710771840542833,1.34026140691856,0.003,TRUE,1.62555263843166,0.001,TRUE,1.27664892074098,0.062,FALSE,1.75967345377529,0.024,TRUE,1.46319093755753,0.034,TRUE,"WeightedUniFrac",1.75967345377529
"High",0.8,100,39,1.55461175971413,0.0348258706467662,TRUE,0.2,0.2,0.2,0.1,0.2,0.4,40.4444444444444,0.729431721798134,1.24887244895025,0.012,TRUE,1.4789407358905,0.002,TRUE,1.02028218089036,0.453,FALSE,1.36810358405183,0.122,FALSE,1.25955900668182,0.108,FALSE,"BrayCurtis",1.4789407358905
"None",0,100,19,1.51373149467817,0.0199004975124378,TRUE,0.6,0.4,0.3,0.3,0.4,0.6,22.1,0.872307692307692,1.1963764609652,0.028,TRUE,1.4236177025462,0.002,TRUE,1.06812193352131,0.318,FALSE,2.10699819895806,0.002,TRUE,0.879504649182109,0.708,FALSE,"WeightedUniFrac",2.10699819895806
"High",0.8,100,40,1.38240220567927,0.258706467661692,FALSE,0.6,0.4,0.3,0.3,0.4,0.6,26.7,0.836923076923077,1.08713952054295,0.194,FALSE,1.50297821128772,0.001,TRUE,1.02953000689157,0.417,FALSE,1.42760190458812,0.085,FALSE,0.756018413571105,0.881,FALSE,"BrayCurtis",1.50297821128772
"High",0.8,100,41,1.46087820883575,0.114427860696517,FALSE,0.8,0.4,0.2,0.4,0.4,0.4,55.4,0.616153846153846,1.15677709568319,0.076,FALSE,1.49048897729065,0.001,TRUE,0.764547416609554,0.907,FALSE,1.78724180469705,0.033,TRUE,0.70295772641198,0.943,FALSE,"WeightedUniFrac",1.78724180469705
"High",0.8,100,48,1.65072371184057,0.00497512437810945,TRUE,0.6,0.4,0.2,0.3,0.4,0.4,50.4,0.654615384615385,1.31118630988462,0.001,TRUE,1.40674643532528,0.004,TRUE,1.43827389235263,0.013,TRUE,1.52064056638007,0.061,FALSE,1.34205840262194,0.065,FALSE,"WeightedUniFrac",1.52064056638007
"High",0.8,100,43,1.66122091845229,0.00497512437810945,TRUE,0.8,0.5,0.3,0.4,0.5,0.6,28.3333333333333,0.821882951653944,1.38023841043357,0.001,TRUE,1.68272604228104,0.001,TRUE,1.04142191742841,0.374,FALSE,1.48414246935593,0.084,FALSE,0.968352728692734,0.532,FALSE,"BrayCurtis",1.68272604228104
"High",0.8,100,44,1.45092588505013,0.109452736318408,FALSE,0.4,0.4,0.25,0.2,0.4,0.5,33,0.786259541984733,1.13746220691681,0.106,FALSE,1.46798778628513,0.001,TRUE,1.04595466882687,0.408,FALSE,1.26454744027616,0.197,FALSE,1.10416920732132,0.286,FALSE,"BrayCurtis",1.46798778628513
"High",0.8,100,45,1.40888848457942,0.164179104477612,FALSE,0.8,0.5,0.25,0.4,0.5,0.5,24.625,0.847537878787879,1.09775391395895,0.168,FALSE,1.47645544478318,0.002,TRUE,0.958078183986684,0.583,FALSE,1.36977703039621,0.119,FALSE,1.16940444256824,0.202,FALSE,"BrayCurtis",1.47645544478318
"High",0.8,100,49,1.59840564508744,0.0199004975124378,TRUE,0.8,0.4,0.3,0.4,0.4,0.6,37.7,0.752307692307692,1.33107636551192,0.003,TRUE,1.46052500563681,0.001,TRUE,1.17766895343422,0.158,FALSE,1.41231995316606,0.082,FALSE,1.15548902389361,0.235,FALSE,"BrayCurtis",1.46052500563681
"High",0.8,100,47,1.18181838677662,0.761194029850746,FALSE,0.2,0.2,0.2,0.1,0.2,0.4,54.1,0.626153846153846,0.914341855643774,0.776,FALSE,1.11052543488729,0.185,FALSE,0.724180872021369,0.934,FALSE,0.988624411248322,0.437,FALSE,0.772751778782909,0.856,FALSE,"BrayCurtis",1.11052543488729
"High",0.8,100,48,1.50968985619846,0.0597014925373134,FALSE,0.4,0.2,0.1,0.2,0.2,0.2,72.5555555555556,0.484308736217133,1.23294974906171,0.019,TRUE,1.60552531471122,0.001,TRUE,1.36264254141605,0.028,TRUE,1.45286840257654,0.083,FALSE,1.32921949087261,0.064,FALSE,"BrayCurtis",1.60552531471122
"High",0.8,100,49,1.65878717231073,0.00497512437810945,TRUE,0.6,0.4,0.25,0.3,0.4,0.5,29.75,0.808712121212121,1.30111268735156,0.007,TRUE,1.65267346205333,0.001,TRUE,1.16796937616405,0.17,FALSE,1.38621672422392,0.098,FALSE,1.18700293066725,0.184,FALSE,"BrayCurtis",1.65267346205333
"None",0,100,2,1.20441002068755,0.751243781094527,FALSE,0.4,0.2,0.15,0.2,0.2,0.3,40,0.729323308270677,0.922959801384994,0.785,FALSE,1.21544512968987,0.037,TRUE,1.01838937494299,0.456,FALSE,1.27517323594511,0.112,FALSE,0.973553386498391,0.543,FALSE,"WeightedUniFrac",1.27517323594511
"None",0,100,20,1.38522782851082,0.253731343283582,FALSE,0.6,0.4,0.25,0.3,0.4,0.5,24.8,0.851538461538462,1.12622444028439,0.111,FALSE,1.73225176592818,0.001,TRUE,0.735890612063667,0.935,FALSE,1.57920059950908,0.025,TRUE,0.76457990545361,0.879,FALSE,"BrayCurtis",1.73225176592818
"High",0.8,100,50,1.36000574799292,0.333333333333333,FALSE,0.8,0.4,0.2,0.4,0.4,0.4,35,0.770992366412214,1.12478548242695,0.109,FALSE,1.43458641025989,0.002,TRUE,0.810605390235046,0.859,FALSE,0.926115836314022,0.548,FALSE,0.745547337876224,0.907,FALSE,"BrayCurtis",1.43458641025989
"None",0,100,6,1.36246403462204,0.248756218905473,FALSE,0.8,0.6,0.3,0.4,0.6,0.6,21.625,0.870265151515151,1.13902906843163,0.091,FALSE,1.78520706790278,0.001,TRUE,0.925512781641118,0.635,FALSE,1.8253402048639,0.002,TRUE,0.916198152106863,0.646,FALSE,"WeightedUniFrac",1.8253402048639
"None",0,100,22,1.54219987848692,0.0248756218905473,TRUE,0.4,0.4,0.25,0.2,0.4,0.5,31.3333333333333,0.798982188295165,1.27317930856381,0.01,TRUE,1.74243792138374,0.001,TRUE,1.42888555990244,0.018,TRUE,1.21508786929808,0.162,FALSE,1.27854224699905,0.109,FALSE,"BrayCurtis",1.74243792138374
"None",0,100,23,1.69172742818235,0.00497512437810945,TRUE,0.4,0.3,0.3,0.2,0.3,0.6,29.3,0.816923076923077,1.35858771838433,0.002,TRUE,1.73235554479408,0.001,TRUE,1.29230371014997,0.052,FALSE,1.87837382057269,0.007,TRUE,1.18225419047423,0.177,FALSE,"WeightedUniFrac",1.87837382057269
"None",0,100,24,1.62631560749058,0.00995024875621891,TRUE,0.2,0.4,0.35,0.1,0.4,0.7,25.5,0.846153846153846,1.28806005351632,0.003,TRUE,1.83383415534752,0.001,TRUE,1.19694864741748,0.137,FALSE,2.54832402473807,0.001,TRUE,1.27561003900152,0.112,FALSE,"WeightedUniFrac",2.54832402473807
"None",0,100,7,1.48271497487842,0.0597014925373134,FALSE,0.6,0.5,0.3,0.3,0.5,0.6,23.4,0.862307692307692,1.17652951115598,0.041,TRUE,1.66942303606132,0.001,TRUE,0.832210444950138,0.808,FALSE,1.92229755556035,0.004,TRUE,0.855154412736125,0.753,FALSE,"WeightedUniFrac",1.92229755556035
"None",0,100,26,1.4732699205116,0.0746268656716418,FALSE,0.2,0.4,0.25,0.1,0.4,0.5,27.375,0.826704545454545,1.18254721794578,0.042,TRUE,1.62182748111078,0.001,TRUE,0.994459532821529,0.481,FALSE,1.325936864648,0.096,FALSE,0.948842854460688,0.581,FALSE,"BrayCurtis",1.62182748111078
"None",0,100,27,1.45850082342499,0.0995024875621891,FALSE,0.8,0.5,0.3,0.4,0.5,0.6,23.1111111111111,0.861747243426633,1.14630809070471,0.093,FALSE,1.41630819548197,0.001,TRUE,1.1800165909747,0.141,FALSE,1.36859002514305,0.06,FALSE,1.04436745059806,0.41,FALSE,"BrayCurtis",1.41630819548197
"None",0,100,10,1.57134806164244,0.0149253731343284,TRUE,0.6,0.3,0.2,0.3,0.3,0.4,27.9,0.820769230769231,1.31356133316503,0.003,TRUE,1.73841056698706,0.001,TRUE,1.06935794359514,0.36,FALSE,1.6106707750614,0.01,TRUE,1.11535472689654,0.277,FALSE,"BrayCurtis",1.73841056698706
"None",0,100,29,1.56241693492942,0.0298507462686567,TRUE,0.8,0.4,0.25,0.4,0.4,0.5,26.7,0.836923076923077,1.27708368931673,0.009,TRUE,1.72825359236237,0.001,TRUE,0.945703757516682,0.596,FALSE,1.85582678069342,0.001,TRUE,1.06939988755195,0.354,FALSE,"WeightedUniFrac",1.85582678069342
"None",0,100,3,1.74939428602444,0.00497512437810945,TRUE,0.8,0.5,0.3,0.4,0.5,0.6,11.375,0.947916666666667,1.39590316203781,0.001,TRUE,1.93578228019423,0.001,TRUE,1.09930644255786,0.283,FALSE,2.6478637368405,0.001,TRUE,1.35741152533835,0.06,FALSE,"WeightedUniFrac",2.6478637368405
"None",0,100,30,1.20337558827438,0.741293532338308,FALSE,0.4,0.4,0.25,0.2,0.4,0.5,29.4,0.816153846153846,0.930614572367036,0.781,FALSE,1.32771194199726,0.004,TRUE,0.915741903809737,0.694,FALSE,1.28526625363506,0.117,FALSE,0.950299975514516,0.551,FALSE,"BrayCurtis",1.32771194199726
"None",0,100,11,1.45576246096041,0.0845771144278607,FALSE,0.8,0.4,0.2,0.4,0.4,0.4,37.4,0.747692307692308,1.20712319921498,0.019,TRUE,1.71882429528376,0.001,TRUE,0.897409833823482,0.694,FALSE,1.4242851905261,0.055,FALSE,0.858859335939791,0.759,FALSE,"BrayCurtis",1.71882429528376
"None",0,100,32,1.47417592329445,0.0845771144278607,FALSE,0.4,0.4,0.25,0.2,0.4,0.5,46.7777777777778,0.68108566581849,1.13596961734623,0.082,FALSE,1.56911821690378,0.001,TRUE,0.836488768784375,0.829,FALSE,1.55688562116879,0.04,TRUE,0.777414787991554,0.855,FALSE,"BrayCurtis",1.56911821690378
"None",0,100,33,1.55014738133136,0.0348258706467662,TRUE,0.6,0.5,0.35,0.3,0.5,0.7,29.7,0.813846153846154,1.19817766926931,0.023,TRUE,1.54961372665409,0.001,TRUE,1.00801017958919,0.477,FALSE,1.9900593772113,0.002,TRUE,1.29399983537388,0.091,FALSE,"WeightedUniFrac",1.9900593772113
"None",0,100,12,1.78283817757536,0.00497512437810945,TRUE,0.2,0.2,0.25,0.1,0.2,0.5,26.4,0.831538461538462,1.38193971546713,0.002,TRUE,1.69854329650125,0.001,TRUE,1.05938189035528,0.323,FALSE,1.45223677687213,0.025,TRUE,1.08285736651851,0.314,FALSE,"BrayCurtis",1.69854329650125
"None",0,100,35,1.8974298651886,0.00497512437810945,TRUE,0.4,0.3,0.2,0.2,0.3,0.4,29.1111111111111,0.815945716709075,1.53204744453491,0.001,TRUE,1.90106388563977,0.001,TRUE,1.51666440252152,0.008,TRUE,1.65083831524742,0.007,TRUE,1.36377769551639,0.041,TRUE,"BrayCurtis",1.90106388563977
"None",0,100,36,1.35685968733209,0.313432835820896,FALSE,0.6,0.4,0.3,0.3,0.4,0.6,25.7,0.844615384615385,1.02557278676115,0.36,FALSE,1.47791109740737,0.001,TRUE,0.899841341902087,0.71,FALSE,1.50378594616484,0.048,TRUE,1.05463785184932,0.389,FALSE,"WeightedUniFrac",1.50378594616484
"None",0,100,13,1.4181502350917,0.174129353233831,FALSE,0.4,0.3,0.25,0.2,0.3,0.5,29.6666666666667,0.804071246819338,1.1628881194431,0.068,FALSE,1.47482252700013,0.002,TRUE,1.04637852730299,0.363,FALSE,1.27664736778423,0.112,FALSE,1.18767789538744,0.202,FALSE,"BrayCurtis",1.47482252700013
