"Correlation_Level","Correlation_Value","Sample_Size","Simulation","MeLSI_F","MeLSI_p","MeLSI_significant","Precision_5","Precision_10","Precision_20","Recall_5","Recall_10","Recall_20","Mean_Rank","AUC_ROC","Euclidean_F","Euclidean_p","Euclidean_significant","BrayCurtis_F","BrayCurtis_p","BrayCurtis_significant","Jaccard_F","Jaccard_p","Jaccard_significant","WeightedUniFrac_F","WeightedUniFrac_p","WeightedUniFrac_significant","UnweightedUniFrac_F","UnweightedUniFrac_p","UnweightedUniFrac_significant","Best_Traditional","Best_Traditional_F"
"None",0,100,38,1.53697987734142,0.0348258706467662,TRUE,0.8,0.7,0.5,0.4,0.7,1,7.6,0.983846153846154,1.33375624119755,0.001,TRUE,1.65863846459313,0.001,TRUE,0.85827439813267,0.787,FALSE,2.28710147162358,0.001,TRUE,0.70447848992841,0.913,FALSE,"WeightedUniFrac",2.28710147162358
"None",0,100,39,1.74539571161111,0.00497512437810945,TRUE,0.2,0.2,0.2,0.1,0.2,0.4,34.4444444444444,0.775233248515691,1.35839934717027,0.003,TRUE,1.76944220906972,0.001,TRUE,1.31080668496781,0.046,TRUE,1.62014764618799,0.009,TRUE,1.34673106099577,0.049,TRUE,"BrayCurtis",1.76944220906972
"None",0,100,4,1.4720176212636,0.0895522388059701,FALSE,0.4,0.3,0.2,0.2,0.3,0.4,31.8,0.797692307692308,1.13026423132345,0.088,FALSE,1.45504240919769,0.001,TRUE,0.923608083238347,0.664,FALSE,1.29840812700155,0.1,FALSE,1.03131609382582,0.411,FALSE,"BrayCurtis",1.45504240919769
"None",0,100,14,1.54596053369877,0.0398009950248756,TRUE,1,0.7,0.45,0.5,0.7,0.9,7.22222222222222,0.976251060220526,1.29302496943844,0.002,TRUE,1.83441896224309,0.001,TRUE,0.86125265195475,0.77,FALSE,2.18889782265941,0.004,TRUE,0.90404280427888,0.665,FALSE,"WeightedUniFrac",2.18889782265941
"None",0,100,41,1.51724173737264,0.0497512437810945,TRUE,0.4,0.4,0.25,0.2,0.4,0.5,38.7777777777778,0.742154368108567,1.24614109700611,0.016,TRUE,1.62209554030472,0.001,TRUE,1.17317507192257,0.144,FALSE,1.41899798763268,0.043,TRUE,1.19597211182277,0.188,FALSE,"BrayCurtis",1.62209554030472
"None",0,100,42,1.39989316496391,0.199004975124378,FALSE,0.6,0.3,0.3,0.3,0.3,0.6,27.8,0.828461538461538,1.16823900407334,0.055,FALSE,1.48578033195304,0.001,TRUE,0.94103526995309,0.631,FALSE,1.66220008725079,0.008,TRUE,1.06162075672111,0.374,FALSE,"WeightedUniFrac",1.66220008725079
"None",0,100,15,1.35937544069223,0.293532338308458,FALSE,0.6,0.3,0.2,0.3,0.3,0.4,41.8,0.713846153846154,1.16514415735681,0.053,FALSE,1.55436961109635,0.001,TRUE,1.11667922771599,0.244,FALSE,1.90517179640959,0.002,TRUE,1.08956103482157,0.317,FALSE,"WeightedUniFrac",1.90517179640959
"None",0,100,44,1.33217073707526,0.358208955223881,FALSE,0.4,0.4,0.2,0.2,0.4,0.4,45.9,0.689230769230769,1.05997037432243,0.263,FALSE,1.36353662804574,0.004,TRUE,0.948505650333868,0.627,FALSE,1.15939892983109,0.187,FALSE,0.869367641203205,0.733,FALSE,"BrayCurtis",1.36353662804574
"None",0,100,45,1.51338645777885,0.0646766169154229,FALSE,0.6,0.4,0.35,0.3,0.4,0.7,21.5,0.876923076923077,1.19568839630895,0.039,TRUE,1.75442980372026,0.001,TRUE,0.682568621025802,0.973,FALSE,2.60702222983405,0.001,TRUE,0.874900491513015,0.714,FALSE,"WeightedUniFrac",2.60702222983405
"None",0,100,16,1.42588129749665,0.134328358208955,FALSE,0.6,0.4,0.25,0.3,0.4,0.5,35.6,0.760769230769231,1.206555839873,0.025,TRUE,1.75067059742047,0.001,TRUE,0.832672442808452,0.818,FALSE,2.20754626418338,0.002,TRUE,0.896636146987218,0.663,FALSE,"WeightedUniFrac",2.20754626418338
"None",0,100,47,1.28669090834834,0.467661691542289,FALSE,0.6,0.5,0.3,0.3,0.5,0.6,21.875,0.868371212121212,1.01822271093358,0.42,FALSE,1.38541165079684,0.005,TRUE,1.09281531968976,0.286,FALSE,1.74078185402009,0.006,TRUE,1.16892722706267,0.195,FALSE,"WeightedUniFrac",1.74078185402009
"None",0,100,48,1.31836611784097,0.437810945273632,FALSE,0,0,0.15,0,0,0.3,56.5555555555556,0.606446140797286,1.00541877543266,0.439,FALSE,1.55504976186058,0.001,TRUE,0.716506258248407,0.964,FALSE,1.66487825071665,0.028,TRUE,0.702398014415151,0.925,FALSE,"WeightedUniFrac",1.66487825071665
"None",0,100,17,1.63690289643161,0.00497512437810945,TRUE,0.4,0.4,0.25,0.2,0.4,0.5,29.75,0.801136363636364,1.38407585101056,0.002,TRUE,1.58602244796188,0.001,TRUE,1.19067819182779,0.156,FALSE,2.26886991815617,0.002,TRUE,1.29000807328151,0.099,FALSE,"WeightedUniFrac",2.26886991815617
"None",0,100,2,1.48047972079403,0.0597014925373134,FALSE,0.6,0.4,0.3,0.3,0.4,0.6,35,0.773076923076923,1.21061419058472,0.021,TRUE,1.56824860017097,0.001,TRUE,0.88171739472631,0.746,FALSE,1.03970125491965,0.367,FALSE,0.876853396998549,0.728,FALSE,"BrayCurtis",1.56824860017097
"None",0,100,50,1.53937913262856,0.00497512437810945,TRUE,0.8,0.4,0.25,0.4,0.4,0.5,28,0.824427480916031,1.28801109819575,0.006,TRUE,1.77902923436391,0.001,TRUE,1.07155259167125,0.368,FALSE,1.54854064458756,0.024,TRUE,1.08429077377839,0.344,FALSE,"BrayCurtis",1.77902923436391
"Low",0.3,100,1,1.40049031007742,0.223880597014925,FALSE,0.2,0.2,0.25,0.1,0.2,0.5,31.6,0.799230769230769,1.11020572450283,0.15,FALSE,1.46802949346035,0.002,TRUE,0.695360621647579,0.972,FALSE,2.42853374243097,0.003,TRUE,0.790256730808363,0.837,FALSE,"WeightedUniFrac",2.42853374243097
"Low",0.3,100,2,1.48489762917318,0.0796019900497512,FALSE,0.6,0.5,0.3,0.3,0.5,0.6,25.5,0.840909090909091,1.20964361583967,0.027,TRUE,1.76858581495942,0.001,TRUE,0.963101186272462,0.571,FALSE,1.8552452240136,0.008,TRUE,1.00647740794925,0.46,FALSE,"WeightedUniFrac",1.8552452240136
"Low",0.3,100,3,1.41684710534722,0.134328358208955,FALSE,0.2,0.2,0.15,0.1,0.2,0.3,43.4444444444444,0.706530958439355,1.15130211394457,0.068,FALSE,1.40474159980691,0.001,TRUE,0.96050672634673,0.571,FALSE,1.26578658981264,0.156,FALSE,0.863621251013787,0.739,FALSE,"BrayCurtis",1.40474159980691
"Low",0.3,100,14,1.4859843172576,0.0995024875621891,FALSE,0.6,0.4,0.25,0.3,0.4,0.5,25.8888888888889,0.840542832909245,1.19336889792057,0.047,TRUE,1.3073700951541,0.012,TRUE,1.25835407807021,0.089,FALSE,0.933034397685758,0.556,FALSE,1.17930291258451,0.223,FALSE,"BrayCurtis",1.3073700951541
"Low",0.3,100,5,1.44000249659107,0.134328358208955,FALSE,0.6,0.5,0.35,0.3,0.5,0.7,22.1111111111111,0.869380831212892,1.18474842879574,0.044,TRUE,1.42316885224775,0.002,TRUE,0.80360021884266,0.855,FALSE,1.45494914654861,0.053,FALSE,0.731718301226946,0.907,FALSE,"WeightedUniFrac",1.45494914654861
"Low",0.3,100,6,1.65885731008541,0.00995024875621891,TRUE,0.4,0.3,0.2,0.2,0.3,0.4,33.6,0.783846153846154,1.29241519642754,0.005,TRUE,1.50708722938258,0.001,TRUE,1.22972190230126,0.113,FALSE,1.32728244470348,0.108,FALSE,1.09952309725611,0.282,FALSE,"BrayCurtis",1.50708722938258
"Low",0.3,100,7,1.43491713186554,0.119402985074627,FALSE,0.6,0.3,0.15,0.3,0.3,0.3,40.1,0.733846153846154,1.13148264457369,0.097,FALSE,1.47286100810279,0.001,TRUE,0.908577229267376,0.698,FALSE,1.12427120599741,0.251,FALSE,0.989632448080391,0.492,FALSE,"BrayCurtis",1.47286100810279
"Low",0.3,100,15,1.44516788225469,0.0746268656716418,FALSE,0.4,0.3,0.25,0.2,0.3,0.5,40,0.734615384615385,1.15718458938601,0.081,FALSE,1.49348757987198,0.001,TRUE,0.903708691458359,0.725,FALSE,1.83977391536791,0.015,TRUE,0.841034909030635,0.791,FALSE,"WeightedUniFrac",1.83977391536791
"Low",0.3,100,9,1.50549663611995,0.0398009950248756,TRUE,0.6,0.5,0.35,0.3,0.5,0.7,19.3,0.893846153846154,1.22440579063223,0.017,TRUE,1.46626782406718,0.001,TRUE,1.04764700682177,0.36,FALSE,1.39098010585994,0.093,FALSE,1.08289727544704,0.345,FALSE,"BrayCurtis",1.46626782406718
"None",0,100,6,1.60964264281359,0.00995024875621891,TRUE,0.6,0.6,0.3,0.3,0.6,0.6,26.4,0.839230769230769,1.32715693061603,0.002,TRUE,1.78852263091972,0.001,TRUE,1.27954343865222,0.073,FALSE,1.81229795523884,0.01,TRUE,1.244174235785,0.109,FALSE,"WeightedUniFrac",1.81229795523884
"Low",0.3,100,10,1.56354188361881,0.0298507462686567,TRUE,0.6,0.3,0.3,0.3,0.3,0.6,24.8888888888889,0.848176420695505,1.3072257215945,0.005,TRUE,1.50410617022988,0.001,TRUE,0.966164119929626,0.532,FALSE,1.80196404612022,0.011,TRUE,0.991651672610466,0.488,FALSE,"WeightedUniFrac",1.80196404612022
"Low",0.3,100,11,1.50421425679696,0.0497512437810945,TRUE,0.4,0.3,0.3,0.2,0.3,0.6,19.625,0.885416666666667,1.23536128016014,0.017,TRUE,1.50712290429868,0.001,TRUE,0.852172263781317,0.792,FALSE,1.28846735604448,0.11,FALSE,0.761079934467793,0.857,FALSE,"BrayCurtis",1.50712290429868
"Low",0.3,100,16,1.58628247021165,0.0298507462686567,TRUE,0.8,0.6,0.3,0.4,0.6,0.6,25,0.847328244274809,1.26933297859309,0.009,TRUE,1.54022322842206,0.001,TRUE,1.0947191906592,0.287,FALSE,1.64785474665976,0.013,TRUE,1.07019786466707,0.345,FALSE,"WeightedUniFrac",1.64785474665976
"Low",0.3,100,13,1.47058925678627,0.0696517412935323,FALSE,0.4,0.3,0.2,0.2,0.3,0.4,33.1428571428571,0.780880773361976,1.20040159886392,0.039,TRUE,1.45363318816424,0.001,TRUE,1.31682519218245,0.049,TRUE,2.01604343228482,0.001,TRUE,1.47544219121997,0.017,TRUE,"WeightedUniFrac",2.01604343228482
"Low",0.3,100,14,1.58898161862298,0.0248756218905473,TRUE,0.2,0.3,0.3,0.1,0.3,0.6,29.6666666666667,0.811704834605598,1.25317807619345,0.016,TRUE,1.373651117702,0.003,TRUE,0.948066054180566,0.63,FALSE,1.7219327070835,0.016,TRUE,0.885474449912717,0.702,FALSE,"WeightedUniFrac",1.7219327070835
"Low",0.3,100,15,1.40115044406707,0.159203980099502,FALSE,0.4,0.2,0.3,0.2,0.2,0.6,27,0.834615384615385,1.14786746994858,0.091,FALSE,1.42641094293544,0.001,TRUE,0.917860240090068,0.647,FALSE,1.21357691055292,0.195,FALSE,0.918929427920018,0.62,FALSE,"BrayCurtis",1.42641094293544
"Low",0.3,100,17,1.54034869807112,0.0398009950248756,TRUE,0.6,0.4,0.2,0.3,0.4,0.4,45.2222222222222,0.692960135708227,1.23444693952486,0.012,TRUE,1.66839635437009,0.001,TRUE,0.77513704652222,0.89,FALSE,1.49029685263446,0.055,FALSE,0.909144401458752,0.658,FALSE,"BrayCurtis",1.66839635437009
"Low",0.3,100,17,1.20911930232362,0.771144278606965,FALSE,0.6,0.4,0.2,0.3,0.4,0.4,38.5,0.742424242424242,0.958598596703545,0.638,FALSE,1.13462084605702,0.122,FALSE,1.11140237499008,0.276,FALSE,0.834206607433562,0.732,FALSE,0.972791390511205,0.523,FALSE,"BrayCurtis",1.13462084605702
"Low",0.3,100,18,1.53712654450372,0.0199004975124378,TRUE,0.8,0.5,0.3,0.4,0.5,0.6,28.2222222222222,0.82273112807464,1.27394163753755,0.008,TRUE,1.62465965250996,0.001,TRUE,0.867569541016737,0.762,FALSE,1.38567802994262,0.111,FALSE,0.851864650785208,0.753,FALSE,"BrayCurtis",1.62465965250996
"Low",0.3,100,19,1.4237594183221,0.104477611940299,FALSE,0.4,0.3,0.2,0.2,0.3,0.4,50.5555555555556,0.652247667514843,1.11110406344057,0.141,FALSE,1.19625340018287,0.052,FALSE,0.989122442853695,0.529,FALSE,1.40460340374863,0.066,FALSE,0.912560222232508,0.656,FALSE,"WeightedUniFrac",1.40460340374863
"None",0,100,7,1.67118312242267,0.00497512437810945,TRUE,0.4,0.3,0.25,0.2,0.3,0.5,24.1111111111111,0.854113655640373,1.32931256345197,0.002,TRUE,1.60965252725971,0.001,TRUE,1.03713781850843,0.382,FALSE,1.67068742013041,0.01,TRUE,1.10687519476858,0.301,FALSE,"WeightedUniFrac",1.67068742013041
"Low",0.3,100,18,1.55315556001293,0.0447761194029851,TRUE,0.6,0.5,0.3,0.3,0.5,0.6,24.7,0.852307692307692,1.32441288530934,0.002,TRUE,1.68523019385556,0.001,TRUE,0.937396197695663,0.652,FALSE,2.22255220119265,0.002,TRUE,1.02683933312215,0.419,FALSE,"WeightedUniFrac",2.22255220119265
"Low",0.3,100,21,1.54480892832418,0.0348258706467662,TRUE,0.8,0.5,0.3,0.4,0.5,0.6,37.8888888888889,0.748939779474131,1.23606228760797,0.023,TRUE,1.54591368324725,0.001,TRUE,1.04403020314213,0.376,FALSE,1.40963021550342,0.067,FALSE,0.917753625100196,0.628,FALSE,"BrayCurtis",1.54591368324725
"Low",0.3,100,22,1.57353207261647,0.0248756218905473,TRUE,0.6,0.6,0.35,0.3,0.6,0.7,12.5555555555556,0.942324003392706,1.23898999476838,0.006,TRUE,1.77102308832762,0.001,TRUE,1.18497596559042,0.174,FALSE,0.970626321180308,0.506,FALSE,1.60019296106162,0.006,TRUE,"BrayCurtis",1.77102308832762
"Low",0.3,100,23,1.73076007261431,0.00497512437810945,TRUE,0.6,0.3,0.15,0.3,0.3,0.3,28.8888888888889,0.817642069550466,1.39823814193727,0.001,TRUE,1.66315579082011,0.001,TRUE,1.23049034962916,0.096,FALSE,1.34909838041861,0.1,FALSE,1.20169482538903,0.177,FALSE,"BrayCurtis",1.66315579082011
"Low",0.3,100,19,1.49562943267901,0.0796019900497512,FALSE,0.6,0.4,0.25,0.3,0.4,0.5,34.6,0.776153846153846,1.21261249527286,0.03,TRUE,1.39639673490306,0.001,TRUE,1.06338412732945,0.367,FALSE,2.01108270213374,0.006,TRUE,1.04321883306819,0.43,FALSE,"WeightedUniFrac",2.01108270213374
"Low",0.3,100,25,1.08893428412498,0.955223880597015,FALSE,0.4,0.3,0.25,0.2,0.3,0.5,26.375,0.834280303030303,0.842213449598645,0.929,FALSE,1.19047041170705,0.047,TRUE,0.96329738307184,0.559,FALSE,0.907699128901859,0.618,FALSE,0.813580890790487,0.816,FALSE,"BrayCurtis",1.19047041170705
"Low",0.3,100,26,1.39878912782048,0.17910447761194,FALSE,0.4,0.2,0.1,0.2,0.2,0.2,34.1428571428571,0.773361976369495,1.11643252940308,0.126,FALSE,1.27328814962283,0.014,TRUE,0.854210188081092,0.794,FALSE,1.16239068639134,0.242,FALSE,0.894275272878405,0.701,FALSE,"BrayCurtis",1.27328814962283
"Low",0.3,100,27,1.4314048893028,0.174129353233831,FALSE,0.6,0.4,0.3,0.3,0.4,0.6,40.6,0.73,1.14249604596574,0.084,FALSE,1.5379412346562,0.001,TRUE,0.857915890283463,0.796,FALSE,1.79185728519266,0.008,TRUE,0.841954155731436,0.79,FALSE,"WeightedUniFrac",1.79185728519266
"Low",0.3,100,20,1.49163014327835,0.0895522388059701,FALSE,0.2,0.2,0.3,0.1,0.2,0.6,30.3,0.809230769230769,1.20907849367803,0.021,TRUE,1.60243512859193,0.001,TRUE,0.737222497108265,0.943,FALSE,1.66471755849201,0.024,TRUE,0.720407450336588,0.912,FALSE,"WeightedUniFrac",1.66471755849201
"Low",0.3,100,29,1.22335002381413,0.761194029850746,FALSE,0.6,0.3,0.2,0.3,0.3,0.4,46,0.685606060606061,0.98697694747421,0.537,FALSE,1.29393850307486,0.013,TRUE,0.670217657607266,0.97,FALSE,1.26008053752182,0.155,FALSE,0.479147933100174,0.999,FALSE,"BrayCurtis",1.29393850307486
"None",0,100,8,1.53124441574226,0.0398009950248756,TRUE,0.4,0.4,0.25,0.2,0.4,0.5,30.375,0.803977272727273,1.24244824617199,0.008,TRUE,1.45761247184858,0.001,TRUE,0.929496186626957,0.637,FALSE,1.19861838848562,0.168,FALSE,1.02614627417461,0.4,FALSE,"BrayCurtis",1.45761247184858
"Low",0.3,100,30,1.79278939295776,0.00497512437810945,TRUE,0.4,0.3,0.2,0.2,0.3,0.4,48.5555555555556,0.667514843087362,1.38207075622018,0.001,TRUE,1.75982156727304,0.001,TRUE,1.01519216644165,0.451,FALSE,1.48455254611393,0.052,FALSE,0.995756356858394,0.486,FALSE,"BrayCurtis",1.75982156727304
"Low",0.3,100,31,1.58844599056896,0.0199004975124378,TRUE,0.6,0.6,0.4,0.3,0.6,0.8,8.25,0.971590909090909,1.2903408469743,0.001,TRUE,1.83544067789238,0.001,TRUE,0.959658152240661,0.564,FALSE,1.61404390270928,0.037,TRUE,0.905261057107879,0.676,FALSE,"BrayCurtis",1.83544067789238
"Low",0.3,100,21,1.68055610218668,0.00497512437810945,TRUE,0.2,0.1,0.25,0.1,0.1,0.5,32.6,0.791538461538462,1.34492468865889,0.001,TRUE,1.53881369486123,0.001,TRUE,1.21519493119345,0.117,FALSE,1.75139177317903,0.008,TRUE,1.14570735416513,0.27,FALSE,"WeightedUniFrac",1.75139177317903
"Low",0.3,100,33,1.34995276330123,0.263681592039801,FALSE,0.4,0.3,0.15,0.2,0.3,0.3,39,0.738636363636364,1.07674645580014,0.209,FALSE,1.53532126529857,0.001,TRUE,0.863506855908028,0.751,FALSE,1.35453239470469,0.112,FALSE,0.993812708474358,0.487,FALSE,"BrayCurtis",1.53532126529857
"Low",0.3,100,34,1.54302870197579,0.0398009950248756,TRUE,0.6,0.5,0.3,0.3,0.5,0.6,34.5,0.776923076923077,1.28574218677919,0.003,TRUE,1.70805761136445,0.001,TRUE,1.11301962779801,0.246,FALSE,1.62578266670483,0.014,TRUE,1.13929626668114,0.252,FALSE,"BrayCurtis",1.70805761136445
"Low",0.3,100,35,1.49451069780923,0.0646766169154229,FALSE,0.4,0.2,0.15,0.2,0.2,0.3,38.3,0.747692307692308,1.17672211954709,0.042,TRUE,1.40575076780079,0.002,TRUE,0.855326317553208,0.768,FALSE,1.33584776787818,0.101,FALSE,0.877376870308734,0.705,FALSE,"BrayCurtis",1.40575076780079
"Low",0.3,100,22,1.42454321435489,0.139303482587065,FALSE,0.4,0.4,0.3,0.2,0.4,0.6,27.1,0.833846153846154,1.14286636183787,0.085,FALSE,1.6217722691081,0.001,TRUE,1.26389177071452,0.078,FALSE,1.70207103209718,0.026,TRUE,1.27960247017686,0.098,FALSE,"WeightedUniFrac",1.70207103209718
"Low",0.3,100,37,1.31308332844758,0.36318407960199,FALSE,0.4,0.3,0.3,0.2,0.3,0.6,22.9,0.866153846153846,1.02240284548395,0.397,FALSE,1.56487426144143,0.001,TRUE,0.741440690146119,0.93,FALSE,1.2879302465317,0.141,FALSE,0.768598679325233,0.867,FALSE,"BrayCurtis",1.56487426144143
"Low",0.3,100,38,1.54977767980074,0.0298507462686567,TRUE,0.2,0.3,0.2,0.1,0.3,0.4,42.9,0.712307692307692,1.26761591869601,0.008,TRUE,1.53341381262374,0.001,TRUE,0.993207544609585,0.483,FALSE,1.32496283025514,0.123,FALSE,0.956855561676744,0.57,FALSE,"BrayCurtis",1.53341381262374
"Low",0.3,100,39,1.41039179535816,0.203980099502488,FALSE,0.4,0.2,0.15,0.2,0.2,0.3,36.125,0.760416666666667,1.09806167893134,0.157,FALSE,1.356774905757,0.002,TRUE,0.9511411755643,0.606,FALSE,1.19547830125351,0.182,FALSE,1.08241307613528,0.329,FALSE,"BrayCurtis",1.356774905757
"None",0,100,3,1.46005146732401,0.0895522388059701,FALSE,0.6,0.3,0.3,0.3,0.3,0.6,18.9,0.896923076923077,1.15194673375329,0.08,FALSE,1.70949584313586,0.001,TRUE,0.920150729592023,0.659,FALSE,1.92115682001153,0.001,TRUE,1.12942980538818,0.239,FALSE,"WeightedUniFrac",1.92115682001153
"Low",0.3,100,23,1.64180584089765,0.0199004975124378,TRUE,0.4,0.4,0.2,0.2,0.4,0.4,45.4,0.693076923076923,1.31512771909098,0.004,TRUE,1.73170367950342,0.001,TRUE,0.907586646848351,0.699,FALSE,2.13575655989788,0.002,TRUE,0.8771438534916,0.705,FALSE,"WeightedUniFrac",2.13575655989788
"Low",0.3,100,41,1.36176756951962,0.333333333333333,FALSE,0.6,0.3,0.2,0.3,0.3,0.4,39.4,0.739230769230769,1.1098831535561,0.139,FALSE,1.51720881207239,0.001,TRUE,1.16446650058215,0.164,FALSE,1.17634357057445,0.217,FALSE,1.15691649552193,0.225,FALSE,"BrayCurtis",1.51720881207239
"Low",0.3,100,42,1.30507290415982,0.497512437810945,FALSE,0.4,0.2,0.2,0.2,0.2,0.4,29,0.819230769230769,1.05442093263945,0.304,FALSE,1.32785350068594,0.004,TRUE,0.757831114204987,0.927,FALSE,1.28501273777291,0.134,FALSE,0.742968248856035,0.887,FALSE,"BrayCurtis",1.32785350068594
"Low",0.3,100,43,1.32347060066605,0.422885572139304,FALSE,0.2,0.2,0.25,0.1,0.2,0.5,34.5555555555556,0.774385072094996,1.09465558576357,0.165,FALSE,1.31660074960555,0.002,TRUE,1.10694473260768,0.243,FALSE,0.995637798373152,0.427,FALSE,0.993709514419549,0.505,FALSE,"BrayCurtis",1.31660074960555
"Low",0.3,100,24,1.47400737742101,0.0995024875621891,FALSE,0.4,0.3,0.25,0.2,0.3,0.5,47.8888888888889,0.672603901611535,1.13939160871711,0.092,FALSE,1.23745443626815,0.02,TRUE,1.07229445458481,0.331,FALSE,1.46969677688729,0.06,FALSE,1.15084934933291,0.231,FALSE,"WeightedUniFrac",1.46969677688729
"Low",0.3,100,45,1.39236821691061,0.278606965174129,FALSE,0.4,0.6,0.35,0.2,0.6,0.7,26.8,0.836153846153846,1.23461682360135,0.007,TRUE,1.65924806666974,0.001,TRUE,1.06125098436375,0.363,FALSE,1.57430685830068,0.036,TRUE,0.927721878926175,0.643,FALSE,"BrayCurtis",1.65924806666974
"Low",0.3,100,46,1.31494891500992,0.442786069651741,FALSE,0.4,0.3,0.25,0.2,0.3,0.5,31.2222222222222,0.799830364715861,1.05774224896865,0.286,FALSE,1.45536397980941,0.001,TRUE,0.85911768540059,0.752,FALSE,1.71815582530325,0.015,TRUE,0.877524808790252,0.672,FALSE,"WeightedUniFrac",1.71815582530325
"Low",0.3,100,47,1.63313893446375,0.00995024875621891,TRUE,1,0.7,0.35,0.5,0.7,0.7,10.7,0.96,1.28462772448244,0.006,TRUE,1.81297647781261,0.001,TRUE,1.08545550670512,0.317,FALSE,1.71047070963752,0.022,TRUE,0.903822559407339,0.64,FALSE,"BrayCurtis",1.81297647781261
"Low",0.3,100,25,1.65589354608721,0.00497512437810945,TRUE,0.4,0.2,0.1,0.2,0.2,0.2,42.7777777777778,0.711620016963528,1.2958688896064,0.009,TRUE,1.40444462598767,0.002,TRUE,1.42482974181311,0.02,TRUE,1.20964524057301,0.219,FALSE,1.64786089783281,0.006,TRUE,"UnweightedUniFrac",1.64786089783281
"Low",0.3,100,49,1.28830674876228,0.492537313432836,FALSE,0.4,0.3,0.25,0.2,0.3,0.5,39.7777777777778,0.734520780322307,0.98434097099009,0.55,FALSE,1.40653566479912,0.002,TRUE,1.01496918992017,0.462,FALSE,1.30298168943786,0.112,FALSE,0.98353165597561,0.509,FALSE,"BrayCurtis",1.40653566479912
